TimeStep,Sid,Quality,Illicit,Licit,Unknown,size
3,a4140a3c587dfbe093eff394f0d97e5a,3.47656379898984,0,1,45,46
3,7e37cf0d7b4f5161daffc7af8f1b07fc,3.5671880454911955,0,2,52,54
3,c725f9507049ab2936109d2ab495335e,2.934854351072027,0,1,32,33
3,0383480ef42e93a7f96891615441dac2,2.946689403096964,0,1,35,36
3,c9b9224a540fc9186819165bd7652e8e,3.8741752159467198,0,2,59,61
3,92a1bb6ac4ef000827efeb563fca3de1,2.9171462525528913,0,1,35,36
3,3dc4eb10aaee833941b744253772afac,3.906653517183941,0,3,56,59
3,c68679ff9adb9807b5ddddbc3486170f,2.937744503257159,0,1,34,35
3,adcc1c0b78c3f6a7e7da2e61d7e373cd,3.6933281571224263,0,1,61,62
3,31d45cc8f7b7affdad5f200cd90d5241,3.167228988907777,0,2,46,48
3,07bbb18f515b57e5eb34f48e5bd393d3,3.250233566295384,0,2,46,48
3,5d9edd9e0d81b563da70b372cf2ae43a,3.4820310685055853,0,1,52,53
3,fe4577390c5b6ba419fef86a68e837df,3.594353123626847,0,1,49,50
3,0675900ea99d7ff81990f87ca84fe8b8,3.43691189587771,0,1,50,51
3,0f247801cff07388f1dedfbe872fff5f,3.7685481930437326,0,2,62,64
3,e7778da7bc60945d0c84f16b9be598d0,2.552257100978271,0,0,26,26
3,8e3686688fbd02ffd0e5a1165fc9481a,3.0724467705098264,0,2,40,42
3,4bb43a02edf51bf2eebbb04061c2afd4,3.403747858377604,0,2,45,47
3,e4cd4cd7b38f53b45254500d37700320,0.5607725494422701,0,1,11,12
3,76a82eb8037353267abc46f02b5c615e,4.08336836474023,0,1,67,68
3,48b46e5d563b7d8603c07c5b56c7e4f9,3.7330855670610874,0,2,56,58
3,dddc5599f490742dc51fbe89685b2930,2.9701550569519237,0,1,33,34
3,9df048aed2fe1849cea962ee2cbcf62c,2.897426439701061,0,1,32,33
3,65dc742cf1dcc00b0374091762cd9ea8,4.556812235332806,0,2,82,84
3,f1322b1056126681348c5a7e313e6ee0,3.8411644709669615,0,2,59,61
3,b60fc29df1ec3a030ab6d07d28db7c99,5.15812878005655,0,4,106,110
3,f3089769e4f55a2e9551546f0bce252d,4.059399247781855,0,3,68,71
3,06586910ba09ffbde8ee33b487ae6f25,3.9163075207590508,0,3,59,62
3,dc5b7326eeaeb01748d4da9e8c0adc97,3.3706161310712788,0,2,50,52
3,2a38503f2f727f4e925ac4cafd35fd5e,3.2982668471583043,0,2,47,49
3,5a62c8cb416cecacab0d9a181b8f57aa,5.20199756686222,0,3,110,113
3,218958affd138f4b79e3c54c6af5e681,3.6223744838465306,0,2,54,56
3,ed99b1d9450e9cfe8799914c2a582e61,4.895702623718079,0,2,102,104
3,78de5c343d02908d464f0836738a36c2,4.419005065332131,0,3,83,86
3,848f253202ca1da795ced3d66b7c22a5,4.7170435596026925,0,3,91,94
3,51e11fd0a5c06448e777c9fa3ad068bc,4.723630848531413,0,1,91,92
3,2ee305db543f82cb2d4f73efd934e4fc,3.118146791923926,0,2,43,45
3,bc28d05dee6552b70059f762f49cb061,2.623563030696929,0,1,18,19
3,f6409cea1e729dca6c7f8803842f04fc,4.73801786436592,0,3,98,101
3,e6193c1c9f31a7181c4f022ff53c585f,5.084485321241858,0,3,103,106
3,ae1e6a322618a3fa4f83d262cfd81e60,5.202467485763528,0,3,116,119
3,0b33fcd573f1c96505401090481d06ab,5.23147601133489,0,1,115,116
3,dc67e755fadf8f2a7b4277f0c7e13274,3.128674247388308,0,8,21,29
3,6b85dc1607194817b9d6011ff5b3d420,3.2332671594331828,0,9,23,32
3,9996554238a12d2b166892087365c145,2.5330076938203816,0,0,15,15
3,e922449b87fbddca1faab8430acb0b5e,2.5818658112173734,0,0,15,15
3,fd67cabbfc727760dd8b5a43138dbd18,2.93391968947372,0,0,12,12
3,6fbc4813d43453aea8e9419fd7fdd5a8,3.32422683467239,0,0,13,13
3,ebb6958c00ecaa0017e53a462bd33842,2.1162468165441766,0,0,13,13
3,93809456a92e5d99a05bdbd54086a7af,3.048858335282292,0,1,23,24
3,38ff6993e4b2182d21fd051b37b2b73a,2.2205116000878244,0,0,12,12
3,7804cec6065e829f7ca8b17b2c24df2b,2.8650783372612185,0,1,17,18
3,0afe5e0a7b8b6c02ae514a27083419c1,2.631468706160622,0,1,15,16
3,5024390f3b7f580404194205695fe0f7,2.3928393810616266,0,2,15,17
3,7ab54b1f4a3aced3c0de8b659bd5951c,3.9103127730496605,0,0,13,13
3,92c8f7b8dae361d05b541fcff2883570,2.534676949953355,0,0,16,16
3,957d62ae55fa97020c3932cae8fa0cfc,2.980774375778468,0,1,20,21
3,155021ae680e27b4386b0ca4348bc55c,3.0591441299928483,0,0,21,21
3,b93c145daa4727c8d4e01e64c29fd2a9,3.712755503700683,0,0,12,12
3,c7f4c70798004607da108af7a9619feb,3.2981618582202774,0,2,40,42
3,c923250a41a15d09ea1fa34bd78838fc,3.6499251761380744,0,2,50,52
3,474fe03dac94c8532ea3b54b0308f2fb,3.224664397253959,0,3,39,42
3,16dfca0ed155344579f2f34f41262936,2.7362969826062153,0,1,32,33
3,b7a31995e694073e67962ba4623ef8e3,3.1468581092038357,0,1,40,41
3,9055ab20687bdbfc997787efd5968199,3.0383986223505683,0,2,39,41
3,a39c65d7a6da3014ead2826d81ed8a28,3.5350270903312686,0,2,48,50
3,2af1b5c613fe4cb0bef71a53b87d1d26,0.7598384608829297,0,1,12,13
3,9ef1e702640cebc791a81d09404a3249,3.45235123337028,0,3,46,49
3,5ec6760a4df9d5f629b9f6eae23d125f,2.919010649605942,0,2,37,39
3,31a1c6ad81a5cc76e5121eb132422ea6,3.2112660961420603,0,2,46,48
3,378881bdce6f9c8991bf9ddbb598fa64,3.758670008814028,0,2,52,54
3,edc41687141c174b285be00f412e12fb,4.052787783795289,0,0,73,73
3,64a033839235ac1ffa551bffd27e656f,4.219231523472559,0,2,76,78
3,95b2044a1d44ae52520087f330556353,4.2014219831269735,0,1,71,72
3,1254993ba70b3ba20282b8a33a1bdcd9,3.5417146705392004,0,2,53,55
3,899e1e280589a35acfbd6e56e49c9efc,3.2607913128420467,0,3,48,51
3,883b3f9710630acbba94ee756505be12,3.666154963162389,0,2,56,58
3,a6bbdfedc463fab8555028451460fa47,4.399291093581273,0,2,86,88
3,752c24a6072b90a794e071367e9acf20,3.2680394162547346,0,3,46,49
3,16ac71ba97e34840f2089b360315d67d,4.300730593271885,0,3,81,84
3,e2b4e238866909f55c73d2b935876e98,2.774044816278925,0,1,27,28
3,362f3ea3a5391631c80d0511b3d8f211,1.2283763409167705,0,3,14,17
3,b766fb992b32aa53ce80f2eb2868074c,1.45800507242506,0,3,9,12
3,afbd09a855520c3dc5e82664be21062d,0.7329458294288657,0,1,11,12
3,a70a05cc8af03a31ddf42f5907bb6caf,4.4922063279682485,0,15,14,29
3,6a9f57a29dd3071ac36f5bebf2971323,0.7504940130311506,0,3,9,12
3,85d5b9de9e1733165d6dcd507b1cde50,3.4655470980222187,0,9,6,15
3,7756b0fca68544b7a5174bcddd238fc1,3.2679916440335597,0,7,8,15
3,d028234bf1f423fa6e26e73b90363bd0,3.3003066393521063,0,4,8,12
3,2038d3a72778934fb2ac681fdbef455a,3.75685313149143,0,10,6,16
3,1244bb54881caf4ac83c0d7ee4ab1d57,3.695141868294515,0,10,6,16
3,45c136ee4d83f9db7d9071814c76c642,3.3584132338784345,0,3,11,14
3,6793ba2028f2047fa1b48ca936b824da,4.65039364603757,0,10,31,41
3,06c0e9ce0be6776e09fdd9f12b2bacc9,4.464851182121412,0,8,18,26
3,cf944e6bd8fcbe34da6ad49ebee9e7be,3.540280822986083,0,10,5,15
3,46cfa47dbfa96613d5f896f3d404e123,5.51250101091055,0,17,39,56
3,5736f5e4f68c04a950815cd277892283,3.3916317014634534,0,6,12,18
3,69c429f5e5fdfc483134e9118f779fc8,3.7599248621572197,0,9,9,18
4,71d8522b734d19d54d4e7ee48945fb8e,4.2160709266047744,0,0,16,16
4,47eaae455dcef8b775e63d1278f25dc8,3.670007446571779,0,9,4,13
4,e11e23329c65a8160fc6c5615d10fd68,3.4457085605204414,0,2,10,12
4,27272e12528d733fb5ed5fd4b14b769e,3.078210970795376,0,6,7,13
4,e9783cd873b4c03bac0bc498a1faa3f8,2.3864639737546325,0,11,4,15
4,3ab9be7329e0d15d79daeafd84e4a7d9,2.47965814853216,0,5,8,13
4,65dde86437dd015b683cc39d184810a8,3.698400620305472,0,9,6,15
4,54e12a0fe64659ba9cf9f7b96d0a1984,2.8889475293358333,0,6,12,18
4,3cb291f1a52258ac0ea784c2e6211dc9,3.2455722369219924,0,6,8,14
4,1ceedcdc4554df9081554a1ea49044e2,3.354358959299579,0,12,6,18
4,8e41cfe1a5ebee3a5af90902cab935aa,3.0169008003498132,0,7,5,12
4,953d8924fd19f0e5f4cf2ed660d6351b,3.087626936805602,0,14,5,19
4,0c7cf5be6d93c1de6e77d64de165fb75,3.0463801622748914,0,7,5,12
4,71be105cdfd8555f788f33614e23a7f7,2.862842080980858,0,6,6,12
4,9311998079e03f2fc178f4a67a0e5423,1.7846822117568364,0,5,7,12
4,6477f87c978070e3c581ac8376d2d5c6,3.3135150808127434,0,9,8,17
4,313722c4506271123f134944b9caa005,2.9706411139855398,0,9,3,12
4,cd2948f882dcaef12b1cb43a05ad4dfd,3.333436726798662,0,13,3,16
4,59c2652d133c37a4c06c7fa2732d8859,1.9181108344873505,0,5,8,13
4,663a6830c7d5b155b2612f932c894087,2.22587500969757,0,3,11,14
4,76c637b942beb398589aeb3ad9674c94,3.711259841290548,0,9,10,19
4,27003ec2a87b7c45e730cebd50e46899,3.033331061541244,0,28,1,29
4,5741463679c310da1dd1db26feae6360,2.7354432900825785,0,8,8,16
4,90358b6432581e9e6a3a2e306ae82547,2.9796070153690786,0,8,4,12
